link,date,topic,title,text
https://timesofindia.indiatimes.com/politics/news/ncp-yet-to-decide-name-for-deputy-cms-post-says-jayant-patil/articleshow/72305065.cms,30-Nov-19,politics,"NCP yet to decide name for deputy CM's post, says Jayant Patil","This story is from November 30, 2019

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: The NCP is yet to decide who from the party will be the deputy chief minister of Maharashtra , its state unit president Jayant Patil said on Saturday.The deputy chief minister's post has come the NCP's way as per the power-sharing formula in the Uddhav Thackeray-led Shiv Sena-NCP-Congress government, while the Congress has got the Assembly Speaker's post.Patil's remark comes in the wake of the Congress also pitching for an additional deputy chief minister's post for itself even if that meant letting go the Assembly Speaker's post to the NCP.However, sources in the Congress said the party will have to remain content with the Speaker's post as there will now be only one deputy chief minister in the Thackeray government,""The deputy chief minister will be from the NCP. But Pawar Saheb will decide who will be hold that post. That decision is yet to be taken. Why are you in a hurry?"" Patil told reporters.Senior NCP leader Ajit Pawar seconded Patil.""I will take whatever responsibility the party will give to me,"" Ajit said when asked if he would like to be the next deputy chief minister.Meanwhile, party sources said the deputy chief minister's post could go to Ajit Pawar. Shiv Sena chief Uddhav Thackeray was sworn in as Maharashtra chief minister on Thursday alongwith two ministers each from the Sena, NCP and Congress."
https://timesofindia.indiatimes.com/politics/news/phenomenal-reform-momentum-in-first-6-months-of-govt-pm-modi/articleshow/72305148.cms,30-Nov-19,politics,Phenomenal reform momentum in first 6 months of govt: PM Modi,"This story is from November 30, 2019

These #6MonthsOfIndiaFirst have been phenomenal for the rise of New India. From the end of Article 370 to economic… https://t.co/A4ZCY9vqCY — narendramodi_in (@narendramodi_in) 1575087638000

It is 6 months of 2nd term of PM Modi. These #6MonthsOfIndiaFirst have given India a phenomenal reform momentum. C… https://t.co/TGg7CPqux4 — narendramodi_in (@narendramodi_in) 1575086070000

Today, we mark the completion of six months of the second term of @PMOIndia @narendramodi. Several significant step… https://t.co/RkNish3odV — Nirmala Sitharaman (@nsitharaman) 1575087967000

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: Prime Minister Narendra Modi on Saturday said that his government has completed six months during which India has witnessed ""phenomenal reform momentum.""Modi took to social media saying, ""From ending of Article 370 to economic reform, productive Parliament to decisive foreign policy, historic steps taken.""He highlighted that his government has cleared Industrial Relations code, slashed corporate tax rates to 22 per cent; 15 per cent for new domestic manufacturing companies.The Prime Minister also stated that the government has approval for strategic disinvestment of the government shareholding in five public sector enterprises along with management control. He points out that his government has announced mega bank mergers to improve the health of banking sector and also infused Rs 70,000 crore in the banks for 2019-2020.For farmers, Modi stated that his government extended the Pradhan Mantri Kisan Samman Nidhi (PM-Kisan) to all farmers. ""It was manifesto promise of the BJP that PM Kisan would be extended to all farmers of India,"" he said on social media platform.He said that after forming the government, PM Kisan was extended to all farmers, taking total beneficiaries to 14.5 crore. ""Under PM Kisan, farmers receive direct income support of Rs 6,000 per year,"" he said.Finance Minister Nirmala Sitharaman also took social media to stress that their government has taken significant steps in structural reforms of the country.""Today, we mark the completion of six months of the second term of Prime Minister Narendra Modi government. Several significant steps in structural reforms have been taken in these months. Responses/interventions addressing the needs of the economy will continue,"" the minister said."
https://timesofindia.indiatimes.com/politics/news/turncoats-take-centrestage-in-jharkhand-polls/articleshow/72304188.cms,30-Nov-19,politics,Turncoats take centrestage in Jharkhand polls,"This story is from November 30, 2019

The first of the 5-phase polling in 13 assembly constituencies in Jharkhand is underway.

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

RANCHI: At least 18 political leaders with significant clout in their respective constituencies have switched parties after being denied assembly poll tickets in Jharkhand - a record in the state's 19-year history.Putting behind their political ideologies, several leaders including three former state Congress chiefs have switched over to rival camps in the run-up to the polls.While Pradeep Kumar Balmachu joined the AJSU Party, which nominated him from Ghatshila seat, Sukhdeo Bhagat moved to the BJP and secured a ticket from Lohardaga . Another ex- Congress chief, Sarfaraz Ahmad, is contesting the polls from Gandey segment on a JMM ticket.Former BJP chief whip Radhakrishna Kishore took everyone by surprise when he joined the AJSU Party to contest the polls from Chhatarpur, which he had won in 2014.Terming the crossovers as ""politics of selfishness"", state Congress spokesperson Alok Kumar Dubey said, ""These leaders have betrayed common people. They are worse than chameleons. No morality, no principles, no ethics ... Their only objective is to get tickets to satisfy their lust for power.""His BJP counterpart Pratul Shahdeo said the saffron party maintained ""checks and balances"" before taking any leader in its fold and allotting tickets.""Our agenda is nationalism and development. And not all leaders have been given tickets. Former ministers Samresh Singh (who had his own party-Jharkhand Vananchal Congress) and Girinath Singh (ex-RJD member) joined the BJP, but were not given tickets.""Just coming to the party does not guarantee a ticket,"" Shahdeo emphasised.Among others who deserted their parties are ex-RJD MLA Janardhan Paswan, who secured the saffron party's nomination from Chatra seat, and JMM MLA Jai Prakash Bhai Patel, who is in the fray from Mandu on a BJP ticket.Former health minister and Independent MLA Bhanu Pratap Sahi has also joined the BJP to contest the polls on the party's ticket from his sitting constituency Bhawanathpur.JMM General Secretary Suprio Bhattacharya said the ""defectors lacked discipline and ideology"".""What matters to them is personal aspiration and not political ideology. The parties they have joined should think twice before nominating them for assembly polls,"" he said.Those that quit the saffron party, include former minister Baidnath Ram, who pocketed the JMM ticket from Latehar, and sitting MLAs Tala Marandi and Phoolchand Mandal.Marandi quit the saffron party a few days ago to join the AJSU party, which promptly gave him its ticket to contest from the Borio seat, while Mandal secured his JMM nomination from Sindri constituency.Kushwaha Shiv Pujan Mehta, who won the Hussainabad segment as a BSP candidate in 2014, is fighting from the seat on an AJSU Party ticket.Deosharan Bhagat, the chief spokesperson of AJSU Party, said leaders often gave in to pressure from their ""support base"" and switch sides.""This (switching parties) is against the country's democratic ideals. However, some of them take the plunge owing to pressure from their support base. It remains to be seen if will be able to enjoy the same clout having switched parties,"" he added.Meanwhile, around 11.02 per cent polling was recorded till 9am on Saturday in the first of the five-phase elections that began in 13 Jharkhand assembly constituencies.The voting commenced at 7am and will end at 3pm, Election Commission officials said."
https://timesofindia.indiatimes.com/politics/news/pakistans-proxy-war-will-not-succeed-rajnath-singh/articleshow/72306356.cms,30-Nov-19,politics,Pak waging proxy war as it can't win conventional one: Rajnath Singh,"This story is from November 30, 2019

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

PUNE: Defence minister Rajnath Singh on Saturday said Pakistan was indulging in a ""proxy"" war as it had realised that it cannot win a ""conventional"" one.The path of the ""proxy"" war chosen by Pakistan would only lead to its defeat, he added.Singh was speaking at the passing out parade of the 137th course at National Defence Academy in Pune.Pakistan had realised right from 1948 through the wars in 1965, 1971 and 1999 that it could not win against India in any conventional or limited war, the minister said.""It has chosen a path of proxy war through terrorism and I can tell you with full responsibility that Pakistan will not get anything but defeat,"" he said.India always had cordial and friendly relations with other countries, Singh said, adding that the country never had any extra-territorial ambitions but if provoked, it would not spare anyone.""We are committed to the sovereignty and security of the people of the country. But if someone runs terror camps on their soil or is involved in an attack, we know how to give a befitting reply,"" he asserted.The Indian Army is not only capable of protecting the borders of the country, but is also capable of taking action across the borders, he said.""The 2016 surgical strike in Pakistan Occupied Kashmir and airstrikes in Balakot in 2019 are examples of India's military capabilities,"" he said.Speaking about how terrorism has become a global threat, Singh said, ""We have seen attacks like 9/11 in the US and 26/11 Mumbai attacks. The Indian Army, CRPF and police forces have time and again foiled attacks by the enemy state.""Apart from terrorism, there is a need to tackle cyberwar and tactics that aim to spread ideology which is full of hatred, he added.The world has witnessed that the Indian Army showcases utmost professionalism during any humanitarian crisis or in the event of a threat to global peace, Singh said.Addressing the cadres, he said, ""When you become a part of the Indian defence system, you also resolve to safeguard the Indian Constitution. Resolving to protect the Constitution is a common thread that connects military leadership to civilian leadership.""Singh assured that apart from working on deployment, the government is also working on defence development and diplomacy.""Under Prime Minister Narendra Modi's leadership, the government is emphasising on defence diplomacy and as a part of it, India has exposed Pakistan on all forums on the issue of terrorism and it (Pakistan) has been isolated at the global level,"" he said."
https://timesofindia.indiatimes.com/politics/news/uddhav-thackeray-will-not-move-into-cms-house/articleshow/72301619.cms,30-Nov-19,politics,Uddhav Thackeray will not move into CM’s house,"This story is from November 30, 2019

Uddhav Thackeray at CM office in Mumbai on Friday. (ANI photo)

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: So the remote control will still exist. It is from Matoshree-the five decades-old residence of the Thackeray family-that new chief minister Uddhav Thackeray will control the state's affairs. He isn't moving with family, bag and baggage, to Varsha, the CM's official residence at Malabar Hill , though he'll head there for key meetings and his office will be on the sixth floor of Mantralaya.It was in the late 1960s, when Uddhav was in school, that Bal Thackeray moved with his family to a plot in Kalanagar in Bandra East. The Shiv Sena was born in Thackeray's Ranade Road, Dadar, home on June 19, 1966, but it was the bungalow he built on the Bandra plot that emerged as a formidable power centre over the next few decades, drawing top political personalities, the creme de la creme of Bollywood, the best among Indian-and Pakistani-cricketers and, of course, a seemingly endless flow of Shiv Sainiks.In the late 1960s, the then Congress CM VP Naik, known as the Sena's patron-in-chief, had allotted land near the Mithi river in Bandra East for the setting up of a residential colony of artists, writers and others from the city and state's cultural sphere. Thackeray was allotted one of the plots as cartoonist and editor of Marmik weekly.Matoshree, as the Sena founder named the bungalow after his mother Ramabai, initially had a single storey but later grew three storeys tall. Thackeray's wife Meenatai planted the tulsi outside this home soon after the family moved in; when the bungalow was renovated in the mid-1990s, Thackeray made it clear the basil plant was ""not to be touched"".It was on Matoshree 's terrace that Thackeray famously sipped beer and chomped chana with his pal, Bollywood legend Dilip Kumar, before the actor angered the Tiger by accepting the Nishaan-e-Pakistan, the country's civilian award; it was in his ground-floor meeting room that Thackeray received the city's worried luminaries when they visited him in 1993 to urge him to call an end to communal violence following demolition of the Babri Masjid; it was here that an equally worried L K Advani arrived (as Union home minister) in 1999 to request the boss of angry Sainiks to rein them in after they had smashed the BCCI office at Churchgate to protest against the touring Pakistan cricket team; and it was the few steps leading up to its main door that an unlikely visitor, Javed Miandad, climbed one afternoon in 2005 for a chat with the ""Hindu Hriday Samrat"".Though the place was always special to Sainiks who trooped in day in and day out and made a beeline, especially on Guru Purnima every year to seek their 'Saheb's' blessings and pay obeisance to Meenatai who played the magnanimous, maternal host, Matoshree's clout was best underlined soon after Sena came to power in 1995, when Enron official Rebecca Mark made it a priority to see the owner of the house and made Sena CM Manohar Joshi-a stickler for timing-wait, impatient and fuming, in his CM's office in Mantralaya. Thackeray, with his cartoonist's outlook, also ensured its toilet made it to the national headlines after a certain Michael Jackson used it in 1996.After Bal Thackeray's death in 2012, the Sena's biggest concern has been the waning of Matoshree's influence. Uddhav was happy that BJP president Amit Shah came calling before this year's Lok Sabha elections to stitch up the saffron alliance, but none of the top BJP leaders lined up after the Vidhan Sabha results to make peace with him when he was publicly voicing his sense of ""betrayal"" over what he called the ""promised"" sharing of the CM's post.By choosing to stay on in Matoshree, thus, Uddhav is doing more than sticking to his comfort zone, where wife Rashmi and sons Aaditya and Tejas are at hand to offer their support-as is Balasaheb's room where the son paid homage after being sworn in on Thursday. He's also sending out a message that Matoshree is still very much a place to reckon with-the good old Tiger's lair, unexpectedly now equipped with the CM's chair."
https://timesofindia.indiatimes.com/politics/news/maharashtra-floor-test-today-ncp-neta-new-pro-tem-speaker/articleshow/72301613.cms,30-Nov-19,politics,"Maharashtra floor test today, NCP neta new pro tem speaker","This story is from November 30, 2019

Uddhav Thackeray (PTI photo)

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: After a colourful swearing-in ceremony and relatively calm first day in office, Maharashtra chief minister Uddhav Thackeray faces his first test, the confidence vote, on Saturday.The vote will take place under new pro tem speaker Dilip Walse Patil , the NCP veteran having replaced BJP's Kalidas Kolambkar in a sudden cabinet move on Friday.Saturday will also be the day nominations are filed for the speaker's election to be held on Sunday. The assembly is taking up the vote of confidence a day before the speaker's election and governor Bhagat Singh Koshyari's address to the joint session of the legislature.The role of Dilip Walse Patil, an ex-assembly speaker, will be key in the confidence vote on the Aghadi government as he will decide whether there should be a voice vote or polling. ""If he is convinced that a majority of members are in favour of the motion, it can be passed without polling. However, if a majority asks for polling, he will have to put it to vote.""BJP was taken by surprise by the move to replace Kolambkar, who it had thought would preside over the special session for the trust vote.Sena has 56 MLAs, NCP 54, and Congress, 44. Another 12 from smaller parties and Independents supported the Aghadi when it staked claim. The pro tem speaker has a casting vote in case of a tie.In Video: Maharashtra: Maha Aghadi faces crucial floor test today"
https://timesofindia.indiatimes.com/politics/news/congress-may-once-again-join-hands-with-jds-in-karnataka-g-parameshwara/articleshow/72298738.cms,29-Nov-19,politics,Congress may once again join hands with JD(S) in Karnataka: G Parameshwara,"This story is from November 29, 2019

File photo

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

BENGALURU: Senior Congress leader G Parameshwara on Friday hinted at the possibility of his party once again having an alliance with JD(S) if the ruling BJP failed to garner the required number of seats in the December 5 bypolls to remain in a majority.His remark comes days after the regional party patriarch H D Deve Gowda's cryptic remark in this regard sparked speculation.""After the bypolls, as we feel - if people don't elect the disqualified legislators, naturally BJP will lose majority and the government will fall.In such a situation both our parties (Congress and JDS) can form a government or President's Rule may be imposed and then mid-term polls may be announced, Parameshwara told reporters in Tumakuru.To a question on Deve Gowda's comments, he said there may be a possibility of Congress and JD(S) forming the government once again. ""This is what we have to understand from his statement.""""Two parties will have to form a government. Either JD(S) and BJP should form a government or JD(S) and Congress like in the past will have to form one, he added.Parameshwara, who is a former state Congress president, had functioned as the deputy chief minister in the Congress-JD(S) coalition government headed by H D Kumaraswamy.Gowda in a cryptic remark made in the context of the by-polls had recently said Congress President Sonia Gandhi's decision after the election should be watched out for, leading to speculation about the possible coming together of the two parties once again,if the situation arose.Gowdas son Kumaraswamy too had said there would be a stable government in the state after the bypolls, but not necessarily that of BJP.""Lets see what happens on December 9 (bypolls results date),"" he had said.The ruling BJP needs to win at least six seats in the bypolls to 15 constituencies to remain in a majority in the 224-member assembly, which would still have two vacant seats — Maski and R R Nagar.The Congress and JD(S),who had run a coalition government for 14 months and contested Lok Sabha polls in alliance, have parted ways after the collapse of the Kumaraswamy ministry in July, following the rebellion by 17 MLAs, and are contesting the bypolls independently.However, in what is perceived as JD(S)' softening stand on the BJP, Gowda — not wanting mid-term polls — had earlier said he wants the Yediyurappa-led government to complete its term as it would give him time to build his party.JD(S) had also run a coalition government with the BJP in 2006 and under a rotational chief ministership arrangement, Kumaraswamy had helmed the state for 20 months, before it collapsed.Among 15 constituencies going to the bypolls, 12 were held by Congress and three by JD(S),whose coalition government collapsed due to rebellion by the disqualified MLAs.With winning a majority of seats being crucial for the government's survival, BJP has fielded 13 of the 16 disqualified legislators who joined the party as its candidates from their respective constituencies."
https://timesofindia.indiatimes.com/politics/news/dmk-may-rope-in-prashant-kishor-to-achieve-success-formula/articleshow/72287918.cms,29-Nov-19,politics,DMK may rope in Prashant Kishor to achieve success formula,"This story is from November 29, 2019

Prashant Kishor (File photo)

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

CHENNAI: The DMK is likely to sign up poll strategist Prashant Kishor , who is working with West Bengal chief minister Mamata Banerjee , to help it script a successful formula for the 2021 assembly election.Sources said the DMK is looking at the option against the backdrop of Rajinikanth's imminent entry into politics, and the 'chatter' about the superstar and MNM leader Kamal Haasan coming together for the assembly poll.While chief minister Edappadi K Palaniswami, Kamal and Rajinikanth are believed to have consulted him, Kishor may opt to work with DMK chief M K Stalin, sources said. ""The DMK's slender victory margin of 8,000 votes in the Vellore LS poll and its defeat in the Vikravandi and Nanguneri weigh on Stalin's mind,"" said a source. Kishor, who now heads Indian Political Action Committee (I-PAC) and is a member of Janata Dal (United), shot to fame after he strategized for Narendra Modi in the 2014 general elections, then as Citizens for Accountable Governance'. There were indications three months ago that all was not well in DMK's OMG, the party's strategy and tech team headed by K Sunil, a former colleague of Kishor.Earlier this week, DMK leaders confirmed that Sunil tendered his resignation. Party sources said Stalin was keen on retaining Sunil while trying to get Kishor on board. But Sunil chose to end his contract after working for Stalin.Stalin had hired Sunil at the end of 2014 after DMK’s disastrous performance in the Lok Sabha elections. The J Jayalalithaa juggernaut had swept the polls, winning 37 of the 39 seats in Tamil Nadu. Sunil worked with DMK for the 2016 assembly election and later left and rejoined Stalin for the 2019 Lok Sabha polls in which the DMK won 38 of the 39 seats.""Political parties in TN now understand that brand building of politicians by poll strategists is essential in a changing political scenario that is now all about data science, technology and branding,"" said a poll strategist who did not want to be named. Kishor and Sunil co-founded CAG. The two later broke up and chose different paths. A 500-strong I-PAC contingent has been camping in Tamil Nadu to assess the ground reality, check the pulse of Tamil voters and prospects of the key players. Kishor had told TOI in August that if an opportunity presented itself - ""one that excites me"" - he would consider working in Tamil Nadu."
https://timesofindia.indiatimes.com/politics/news/thackeray-pawar-ties-across-generations-families-have-melded-political-with-personal/articleshow/72285480.cms,29-Nov-19,politics,"Thackeray-Pawar ties: Across generations, families have melded political with personal","This story is from November 29, 2019

Bal Thackeray, Sharad Pawar and George Fernandes at a joint rally in 1982.

Maa Saheb and Bala Saheb - missing you so much today. Both of you should have been here today. They treated me with… https://t.co/PABzW2ycUc — Supriya Sule (@supriya_sule) 1574921890000

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

One evening in October 1966, a round-faced, portly man dressed in white plonked himself on one of the benches that draw a neat ring around Shivaji Park in central Mumbai. He was not out for fresh air, but for a ringside view of a rally organised by Shiv Sena , a new sons-of-the-soil outfit launched by a former cartoonist, Bal Thackeray . As Thackeray launched into a tirade against migrants flocking to Mumbai in his first speech, the man on the bench, Sharad Pawar, a Congress activist from Baramati, listened intently.Not that Pawar, who started out as a Youth Congress worker and looked up to YB Chavan as his icon, agreed with what Thackeray said. He stuck to his party's stand of ""unity in diversity,"" but knew the ex-cartoonist was not a man to be ignored. Pawar had, in fact, first met Bal Thackeray before the Sena was formed; Thackeray's father, Prabodhankar, was a public figure who routinely attracted visitors at his Dadar residence, and Bal had developed a reputation of his own with his brushstrokes. So an acquaintance was in place.After the inaugural Sena rally, the two travelled in different directions politically as the Sena-Congress bonhomie of the late 1960s and early 1970s - forged in their shared opposition to Communists in the city's mill heartland - ended. But a personal rapport endured, developing into a familial bond that has now enabled the late Sena founder's son Uddhav to take over the reins of the state with Pawar as mover of a three-party coalition.Bal Thackeray always referred to Pawar as ""Sharad babu"" in person, though in a clear separation between the personal and the political, he dubbed him a ""maidyacha pota"" (a sack of flour) in speeches. Their families dined together and looked after each other. When Pawar's daughter Supriya was barely a year old, the then Congress leader and his wife Pratibha once had dinner at the Thackerays' new home, after which Pawar said he'd drive back to his hometown in Pune district. Thackeray tried to dissuade him: it was late and Supriya was small, so he urged his ""dear friend"" to stay back and leave in the morning. Pawar however insisted on going, and by Thackeray's own admission, he was anxious and stayed awake until he'd confirmed over phone that the Pawars had reached safely.When Pawar, as NCP chief, decided to nominate Supriya to the Rajya Sabha in 2006, the Sena chief rang him up and told him he was annoyed because he'd heard the news from someone else. Pawar tried to explain that there was no way he could get Sena-BJP votes for her as they had their own candidates, but Thackeray persuaded BJP not to put up a saffron alliance candidate against her. ""I've known Supriya as a child, and she's played with my children since she was six months old. How could I not see to it that she enters the RS unopposed?"" Thackeray asked.Pawar played a key role in getting Sena to back Congress' Pratibha Patil and Pranab Mukherjee for President, and at the time of the Sena patriarch's final illness in 2012, it was Pawar who often gave Uddhav strength.This time, the barrier between personal and political has been breached, and Supriya Sule 's tweet on Thursday showed the extent of the warmth. ""Maa Saheb and Balasaheb -missing you so much today. Both of you should have been here today. They treated me with so much love and affection more than a daughter! Their role in my life will always be special and memorable!"" Supriya wrote."
https://timesofindia.indiatimes.com/politics/news/1st-thackeray-to-be-chief-minister-of-secular-government/articleshow/72285306.cms,29-Nov-19,politics,Uddhav Thackeray CM of Maharashtra: Uddhav takes oath as Maharashtra CM; tussle for top portfolios continues,"This story is from November 29, 2019

Uddhav Thackeray after taking oath as Maharashtra CM on Thursday. (TOI photo)

Thackeray was sworn in

Six others from the Aghadi

did not take oath

'Pawar will have to step in to resolve row over berths'

Congress leaders were present

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: Fifty-three years after the Shiv Sena was founded, aas Maharashtra's CM on Thursday. Sena founder Bal Thackeray's son Uddhav assumed the top post as head of the newly minted Maha Vikas Aghadi of Sena, NCP and Congress at 6.40pm on Thursday at a grand ceremony at Shivaji Park , a location redolent with symbolism for Sena. It was here that the party held its first rally and where its first CM was sworn in more than two decades ago; Bal Thackeray was also cremated on this very ground.- two from each of the parties - were sworn in as ministers. From the Sena, close Uddhav aide Subhash Desai was sworn in along with Thane strongman Eknath Shinde. Both were ministers in the former BJP-led government. From NCP, state president Jayant Patil, who played a key role in quelling Ajit Pawar's revolt, took oath, as did the tainted Chhagan Bhujbal, who had been jailed on graft charges.From Congress, state party chief Balasaheb Thorat and Vidarbha leader Nitin Raut, who belongs to the Dalit community, took oath.NCP's Ajit Pawar, who just days ago had rebelled against the party,A Congress leader said each of the three parties had made a claim to the home, urban development, revenue, housing and cooperation ministries, and NCP chief Sharad Pawar would have to ""step in"" to resolve differences.Amid slogans of ""Shiv Sene-cha wagh ala"" (The Shiv Sena's tiger has arrived), Uddhav stood to take oath clad in a saffron kurta, with a red tilak on his forehead. ""I take this oath after offering respects to Chhatrapati Shivaji Maharaj and in the memory of my parents Balasaheb and Meenatai Thackeray,"" he said. After his oath, Uddhav touched his forehead to the floor, as though to salute the crowd, in a gesture reminiscent of his father.Although Thackeray had extended an invitation to PM Narendra Modi , he skipped the function against the backdrop of the bitter split between BJP and Sena over the CM's post. However, former CM Devendra Fadnavis was present along with BJP leader Chandrakant Patil. Congress chief Sonia Gandhi stayed away.However, a battery of senior, including Mallikarjun Kharge, Kapil Sibal, Ahmed Patel, Abhishek Singhvi and Madhya Pradesh CM Kamal Nath. From NCP, party chief Sharad Pawar was present with daughter Supriya Sule and party leader Praful Patel.Just before the event, industrialist Mukesh Ambani arrived with wife Nita and son Anant. Uddhav's estranged cousin Raj Thackeray, who heads the rival Maharashtra Navnirman Sena, was also on stage. A large number of farmers had been invited to the event and sat in the audience. Significantly, Ajit Pawar entered the event with Supriya Sule, a signal of his rehabilitation in NCP.In Video: Will make Maharashtra numero uno: CM Uddhav Thackeray"
https://timesofindia.indiatimes.com/politics/news/from-professional-lensman-to-cm-uddhav-thackeray-comes-a-long-way/articleshow/72280371.cms,28-Nov-19,politics,"Shiv Sena Chief Uddhav Thackeray: From professional lensman to CM, Uddhav Thackeray comes a long way","This story is from November 28, 2019

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: Shiv Sena president Uddhav Balasaheb Thackeray, sworn-in on Thursday as the 18th Chief Minister of Maharashtra, faces the biggest test of his life as the leader of an ideologically divergent alliance that took charge at a time of momentous political changes in the state.An ace photographer, he is the third Sena Chief Minister, after Manohar Joshi and Narayan Rane (both in 1990s), and the first member of the Thackeray family to hold the top post in the country's richest state.Thackeray, 59, otherwise considered an affable, mild- mannered politician, displayed combative traits of his father, Sena founder Bal Thackeray, in dealing with one-time senior ally BJP on the demand for rotational chief ministership just after assembly poll results were announced on October 24.He stood his ground and refused to budge on the issue of splitting the chief ministership, a stand that eventually led to the collapse of the three-decade old saffron alliance.After outmaneuvering the BJP, Thackeray will now have to prove his credentials as a leader who can navigate a new political path with ideologically different parties like the Congress and the NCP, partners in the Sena-led ruling coalition, the Maharashtra Vikas Aghadi (MVA).Though in politics for long, Thackeray has never contested an election or held a public post and it will be interesting to watch how he learns the ropes of governance in a state which is an economic powerhouse and home to the financial capital of the country.The Sena, a party identified with Hindutva politics and ""anti-Congressism"" since its inception, has entered a new phase where it will have to chart out a new course under Thackeray in the changed political scenario.Born on July 27, 1960 in Mumbai, Thackeray studied at Balmohan Vidyamandir and later graduated from the JJ School of Arts, where photography was his main subject.Besides being a published author, he is also a professional photographer whose work has appeared in various magazines and has been showcased at numerous exhibitions.Thackeray largely lived in the shadows of his legendary father before coming on his own after being appointed the Sena working president in January 2003.Thackeray formally took over as the chief of the Sena, founded in 1966 to fight for the rights of Marathi people, after his father died in 2012.Known for his passion for photography, he started out in the advertising field by setting up an agency called 'Chaurang'. Thackeray specialises in aerial and wildlife photography.He has two photo books to his credit, 'Maharashtra Desh' (2010) on the forts of the state, and 'Pahava Vitthal' (2011) on the Pandharpur wari (on pilgrimage to the temple town of Pandharpur).'Maharashtra Desh' is full of breathtaking aerial shots, providing a glimpse into the cultural fabric, physical beauty and historical perspective of this wondrous state.A few years ago, he organised an exhibition of his photographs and Rs 10 lakh collected from their sale was donated for farmer causes.Like former prime minister Rajiv Gandhi, who started out in politics by helping his mother Indira Gandhi, Thackeray began assisting his father at a time when the firebrand Sena patriarch was aging and the party's sphere was expanding.He focused on strengthening the organisation and encouraged cadres to take up issues of farmers in the suicide- prone districts of rural Maharashtra.Thackeray sought to make the Sena, known for street politics and aggressive stand on issues of public interest, more acceptable to people outside its core voter base.After completing his journey from 'Matoshree', the Thackeray home in suburban Bandra , to 'Varsha', the CM residence in south Mumbai, the Sena leader will have to reinvent himself, according to political observers.He will now have to display flexibility and political acumen to deal with new-found allies and keep the coalition government going for five years, they said.""Despite being in government, the three parties are independent entities and would want to expand their respective political base,"" the observers said.""A political affairs committee would be needed to identify constituencies where the Sena and the Congress-NCP are in direct contest with each other and prevail upon the local leadership to work out an arrangement where political base of the three parties remains unaffected,"" a senior Congress leader said.While Thackeray has shown political sagacity and maturity till now, he will also have to deal with an aggressive BJP in the opposition knowing very well the former ally will try to make functioning for his government difficult, the observers said.""Uddhav will have to keep his flock of MLAs together,"" they said.Over 20 years ago, Thackeray was seen as a 'reluctant' politician, living a cosy life with his wife Rashmi and sons Aaditya (now an MLA) and Tejas at 'Matoshree'.But now that he has taken plunge into governance and managing a disparate coalition, a slew of challenges await Thackeray, who will be one of the most closely watched politicians in the country in these media-driven times.Since the Sena leader is currently not a legislator, he will have to get elected either to the legislative assembly or the council within six months of taking oath.In Video: Uddhav Thackeray takes oath as Maharashtra chief minister"
https://timesofindia.indiatimes.com/politics/news/digvijaya-asks-govt-to-come-clean-on-pegasus-demands-jpc/articleshow/72276617.cms,28-Nov-19,politics,"Digvijaya asks govt to come clean on Pegasus, demands JPC","This story is from November 28, 2019

Download The Times of India News App for Latest Politics News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: Calling attention on the snooping scandal involving Israeli spyware Pegasus , senior Congress leader Digvijaya Singh on Thursday alleged in the Rajya Sabha that top leaders of the government had full information about it.In a scathing attack, the veteran Congress leader said that the government had procured Pegasus as part of an organised plan and used it illegally.He alleged that home minister Amit Shah had a few months back met senior executives of Facebook which owns WhatsApp and discussed about Pegasus at length.""I demand that the government shares the minutes of the meeting in the House. The minutes prepared by both, government and Facebook, be shared so that the government does not mislead the House by editing it,"" Digvijaya Singh said.The Rajya Sabha member urged IT and telecom minister Ravi Shankar Prasad to share all the information related to the snooping scandal. He said the minister should not keep it secret citing national security.In case the government hid the information related to citizens' fundamental rights and privacy, the Congress MP said, a joint parliamentary committee (JPC) must be set up to investigate the issue.He termed the issue as sensitive and sought the support of political parties for forming the JPC.Digvijaya Singh posed some serious questions to the government and sought answers. He asked the government if WhatsApp had given the list of persons affected by the Pegasus spyware and if the government had data-sharing arrangement with messaging service firms like WhatsApp.He claimed that Pegasus cannot only be used for hacking of phones but also to plant videos, documents and messages."
