2988,label,text,title,text_len,punc_count
3453,1,"cricket

Updated: Mar 09, 2020 11:41 IST

On the notice board of Jeevandip society—a Slum Redevelopment Authority building in the Kandivali area of suburban Mumbai—there is a handwritten message in Hindi. Loosely translated, it reads: “People of Jeevandip, come to the Sunrise Hall to watch the match. Yadav ji”.

Yadav ji is Omprakash Yadav, father of 19-year-old left-arm spinner Radha Yadav, and the match is the Women’s T20 World Cup final between India and Australia. Yadav has booked a small party hall two blocks away from his building to witness his daughter play in the big final on the big screen along with the others from the building and the locality. A big deal, you’d think, for a 55-year-old man who runs a makeshift grocery-and-vegetable store. But the hall was given in “dosti yaari (friendship)”—for free, that is—while the arrangements of a laptop and a projector were made by the youngsters of the building. That’s how much they all love Radha here. All Yadav had to do was soak in the excitement and keep his store closed for a day.

ALSO READ: ‘Verma ji ki beti’ does Rohtak proud

“It’s a small loss for my daughter’s big day,” he says. And oh, oblige the seemingly umpteen requests for television bites. It ensures the Yadav family misses the first over of the final. In the hall, there are around 75 people; children seated on the floor close to the screen, the others on chairs set in rows. As the Yadavs settle down, Radha is shown on the screen for the first time, fielding the first ball of the second over. Everyone in the hall dishes out a roar in unison. The final is well and truly on, at least for the Yadavs.

“Bahut jyada run de diye (We have given away too many runs),” Yadav says as the score reads 49 after six overs. “They have still kept Gayakwad on,” he tells his elder daughter Soni an over later.

“Radha will bowl around the 10th over,” Soni, 24, replies.

Soni has seen her younger sister evolve from playing under-arm cricket in a nearby ground with their two brothers and the rest of the boys in the area to the World Cup final at the Melbourne Cricket Ground in a span of seven years. “She loved batting back then, but coach Praful Naik spotted something in her bowling. The turning point came when sir took Radha to Baroda in 2016,” she says.

True to Soni’s word, Radha is summoned to bowl in the 10th over. She concedes 12 runs, as Australia’s opening stand goes well past 100. The energy in the hall quickly turns into palpable nervousness.

“Chalo, Radha, wicket nikalo,” yells Soni before the start of her second over. True to her word again, Radha picks up India’s first wicket, sending back Alyssa Healy after a fine knock. People stand up celebrating; Yadav flashes a restrained smile, while Radha’s mother, Amravati, affords a clap with a wider grin. That the wicket might have come a bit late is known to Yadav.

“She bowled a good last over, but we gave away too many runs overall,” says Gufran Salmani, the owner of a nearby salon where Yadav gets his haircuts.

As the final drifts away from India with a flurry of early wickets, so does the excitement inside the hall, with people slowly choosing to leave. Yadav and Amravati are still seated, though, and they do so till the last ball of the match. “This was just her (Radha’s) first examination, there will be many more opportunities,” Yadav says, without a hint of sorrow. “She will continue to become a better cricketer and a human, and so will this young team.”","At Kandivali’s Sunrise Hall, Radha still the local star",3481,2.786555587
3454,0,"The Indian cricket team was in a state of panic after a green tinge was spotted on the Wankhede wicket, the venue for the second Test between India and England. The Indian cricketers’ worst fears were confirmed after close inspection with a magnifying glass revealed a layer of algae, which could potentially make the ball seam and bounce. Fortunately, there were no traces of grass which could have added more ‘carry’.

The boys are yet to come to terms with the state of the pitch. “This is bad news, very bad news indeed. I don’t want to see this wicket anymore,” Dhoni muttered to himself after inspecting the deck. “Does that mean the ball will seam and bounce more than ankle height?” gasped Sehwag, panic written all his face. “Am I expected to bowl on a greentop in India? Is this someone’s idea of a sick joke?” shrieked Ashwin, close to tears, as Zak tried to console him.

Former Test cricketer turned ace commentator, Ravi Shastri, was also livid upon hearing the news. “We wanted a doctored pitch but this is not what the doctored I mean doctor ordered,” he fumed, for once fumbling over his clichés.

While a pall of gloom hangs over the Indian dressing room, news of the microscopic green tinge has buoyed spirits in the English camp. Upon hearing the news, English fast bowler, Jimmy Anderson, crossed himself and thanked the Lord for this miracle. “Take heart, lads. Looks like there might be something in it for us after all,” he cried, in a state of exhilaration.

Pitch curator, Sudhir Naik, has profusely apologized to the Indian team for allowing green life to thrive on the pitch, ordering the groundsmen to double their efforts to destroy these abominable life forms and design the optimal dust-bowl that doesn’t offer any hope to pacers, and takes sharp turn from the second day.

“After my men are finished with it, even Yuvi should be a handful on this pitch,” he promised.",Panic in Team India after green tinge spotted on Wankhede wicket on the eve of the second Test,1900,2.368421053
3455,0,"Incensed by Mani Shankar Aiyar’s disparaging remarks about Sports Minister Ajay Maken’s English language skills, and the less-than-polite references to his alma mater Hansraj College, the institute’s Student Union has issued an open challenge to Mani Shankar Aiyar to compete against and beat any Hansraj student of his choice in a spelling bee contest in the public glare of live television.

“Mr. Mani Aiyar Shankar has some nerve to comment that a Hansraj College student cannot possibly know words like dichotononymous (Editor: he meant dichotomous)” exclaimed Lucky, a Hansraj student, angrily waving his fist at this UnReal reporter. “Let him beat us in this contest first and then talk!” he declared, before walking away to join a gang of young women in skirts.

Later in the day, the Hansraj Student Union’s President, Shashank Mahajan, released a rather unintelligible statement to the media. Reading slowly from a note, he said, “We pertinaciously fustigate Shri Mani Shankar Aiyar’s calumnious expositions about Hansraj College and resolutely believe that they were uttered in a state of discombobulation. Further, we… er,” before proceeding to distribute copies for the press to read and grasp the rest of the statement.

The contest, as understood, is expected to follow a pattern similar to America’s Scripps Spelling Bee contest, with a combination of written and oral rounds where contestants would be expected to spell out esoteric English words and explain their meaning and usage. Hansraj students have reportedly answered the Student President’s call with gutso, and have set about preparations on a war footing. Students are seen playing Scrabble instead of CounterStrike in their dorm rooms. Lovers are seen referring to a mini Oxford dictionary before they mutter indecipherable sweet nothings to each other.

Interestingly, Mani Shankar Aiyar has taken this challenge head on. When The UnReal Times asked him what he thought about his chances, he gruffly replied “Nonsense! These Chetan Bhagat readers can never hope to beat me. You know what I do after waking up every day? I read Hamlet. You know what I do every night before I go to bed? I speak to Shashi Tharoor. Beat me in English? Hmph! In your dreams, brother!”

The development, however, has brought a huge cheer in the Congress camp, with several prominent leaders heaving a sigh of relief at the unexpected bonus. “Phew! This will keep him busy for a while and spare us his attacks!” remarked a Cabinet Minister from the Congress.","Angered by remarks, Hansraj College students challenge Mani Shankar Aiyar to a spelling bee contest",2515,2.107355865
3456,1,"bollywood

Updated: Mar 12, 2020 13:44 IST

Even as Katrina Kaif and Rohit Shetty clarify that there is no misunderstanding between them, he has unfollowed her on Instagram, as per a Mumbai Mirror report. However, she continued to follow the filmmaker till Thursday morning. Katrina has worked with Rohit for the first time in Akshay Kumar’s Sooryavanshi where she plays a doctor and is paired opposite Akshay.

After reports claimed Rohit had said no one would notice her, Katrina had clarified in an Instagram post, “Dear Friends and well-wishers... I normally do not comment on media reports or articles... But in this case, I feel a comment made by Rohit sir has been taken out of context and is being entirely misunderstood. I am referring to the comment as reported that Rohit Shetty said, ‘No one would look at me in the frame, as there are three boys there and a blast happening’, this is not what was said.”

She added, “I mentioned that I had blinked in the shot, and Rohit sir said, ‘there are four people together in the frame and a bomb blast happening, no one will notice you BLINKING.’ Even, in spite of that, we still did one more take. I share a very warm equation and friendship with Rohit sir and have always enjoyed our discussions on everything from cinema to my character and, more importantly, he has always been there as a friend for me. This has been taken entirely taken out of context. Hope you all have a great day.” However, ‘Shame on Rohit Shetty’ trended on Twitter soon after Rohit’s comments.

Also read: Manoj Bajpayee says he was thrown out of three projects in one day: ‘Those four years of struggle were like 40 years’

Talking about her role, Katrina had said at the trailer launch, “I absolutely love my part in the film. More than anything, what I look at when I see a film is whether the film works for me, has it moved me and is what I am doing crucial in the film. When you see the film, you will see that everyone’s role is crucial and the film has come out amazingly,” she had said.

ALSO WATCH | Akshay Kumar, Ajay Devgn, Ranveer Singh at Sooryanvanshi trailer launch

Fans of Katrina outraged against Rohit when he reportedly said, “If you look closely, she is blinking (during it). After the fourth take, she came to me and asked: ‘Can we take one more?’ and I said, ‘Katrina, I will tell you honestly, no one is going to look at you.’ She got so wild. She said, ‘How can you tell me this?’ and I said: ‘Three guys are walking with blasts happening behind, nobody will notice you.’ And I kept that shot. In the promo, she blinks while walking. But kaun dekhega (who will notice)?”

Presented by Reliance Entertainment and produced by Rohit Shetty Picturez in association with Dharma Productions and Cape of Good Films, Sooryavanshi releases on March 24.

Follow @htshowbiz for more",Rohit Shetty unfollows Katrina Kaif on Instagram days after his ‘nobody will notice Katrina’ comment,2829,2.827854366
3457,1,"tv

Updated: Mar 12, 2020 12:18 IST

Mahhi Vij has given it back to trolls who were saying mean things about her newborn daughter, Tara. The actor’s husband Jay Bhanushali recently appeared on Colors’ reality show Mujhse Shaadi Karoge and got into an argument with Paras Chhabrra, after which he was targeted by trolls.

When one involved Tara in the argument, Mahhi snapped and shared a strong-worded tweet. “Don’t get my daughter in between hai dum toh aao samne warna bhokna bandh karo (face me if you have the guts or stop barking).shame on u people shame on ur family for producing such bad souls,” she wrote in her tweet.

Don’t get my daughter in between hai dum toh aao samne warna bhokna bandh karo.shame on u people shame on ur family for producing such bad souls — Mahhi vij (@VijMahhi) March 9, 2020

The Twitter user then deleted their account. Mahhi replied, “Agar dam hai toh keep ur Ac active (keep your account active if you have the guts) bcoz ull be behind bars for talking about rape lets see now dam hai rakh apna account active person cops trace u,” she wrote.

On the show, Paras had talked less than politely about the female contestants, saying that they were all fake and that merely looking at them gave him depression. Jay called his comment ‘wahiyat’ (disgusting) and Paras’ fans online didn’t take it well.

Mahhi and Jay welcomed Tara last year. He and his wife Mahhi Vij also have two other children, whom they had adopted earlier. Earlier this week, Mahhi talked about how she feels about unsolicited advice on parenthood.

Sharing a picture with Tara, she wrote, “People often tell me I am spoiling my girl let her cry. let her be independent 6 months baby. you are holding her too much. Next time you think about telling a mother what she should or shouldn’t when it comes to her kids, without her asking for your advice.Stop and keep it to urself. in the meantime I’ll continue to love al over my sweet doll while I can bcoz I know these moments won’t last forever.One day she won’t need me as much, or she s too cool for mumma m.. until thn I’ll soak in al of the cuddles.”

Jay, too, is excited about the new baby in his life. “Without the support of my family, I would have been nowhere. Especially my wife, the way she has transformed me from a boy to a man. I absolutely love spending time with my little ones. Whenever I’m not at work, I ensure that I spend most of my time with her. I take care of every little thing about her from feeding her to putting her to sleep and also part my role by helping Mahhi with whatever I can and it is the best feeling in the world,” he said.

Follow @htshowbiz for more",Mahhi Vij lashes out at trolls for commenting on her daughter: ‘Stop barking. Shame on you people’,2648,2.379154079
3458,0,"Mumbai. Shardul Thakur played a blinder to win the third ODI for India. But one thing that remained constant in this match was Kedar Jadhav’s performance. Kedar looked totally out of sorts and the selectors are somehow not being able to drop him.

Finally MSK Prasad has decided to take help of Rishabh Pant, who as they say is the expert at dropping. Rishabh dropped 4 catches in yesterday’s match and he is also known for his miss stumpings.

The selectors had a long meeting with Pant where the wicket keeper batsman explained tham the right technique of dropping. MSK Prasad who himself is a famous mediocre wicket keeper learnt the trick very fast and wants to implement it soon in the next series.

Kedar has the confidence of Shastri and Kohli and hence the selectors were always skeptical of his dropping. Kedar dances well, cracks jokes, is a Salman Khan fan, I mean what else you need in an Indian cricketer. Kedar also gets injured during the IPL and hence stays fit to play for India throughout the year. This is a great dilemma for the selectors to address but we are sure that after the meeting with Pant their minds would have been clear.","Not being able to drop Jadhav after his poor performances, selectors ask for Pant’s help who is an expert at dropping",1153,1.387684302
3459,0,"Mumbai: Bollywood actor Salman Khan, who was dropped as the brand ambassador of Thums Up, has decided to hit back by launching his own beverage called ‘Being Human drink’.

Salman at a promotional event for his new Being Human Soft Drink

Sources say that contrary to what was reported in the media, the separation between the actor and the soft drink company was anything but mutual.

“Bhai’s ego was hurt by the manner in which the company dropped him as the face for their soft drink. The brand manager just sent a watsapp message and said it was over. So an angry bhai wanted to teach the company a lesson,” said a source close to the actor.

“This is bhai’s way of expressing his anger. If he doesn’t get anything he starts his own ‘Being Human thing’. In fact Being Human clothing started after bhai ko dukan me unke size ke kapde nahi mile,” the source added.

Apparently, Salman will embark on a marketing spree for his soft drink this festival season to hurt the market share of Thums Up and teach the company a lesson.

“His new drink will have him raising the ‘index finger’ as a counter to the erect thumb sign of Thums Up with the tagline ‘ungli mat karna’. The TVC is slated to go live just before Diwali,” said an executive handling the creative duties of Being Human soft drink.

Coca-Cola, which own the brand Thums Up, has said that it is geared for any challenges and has upped its marketing spend to take Salman head on.

With the poaching case surrounding the actor resurfacing things are not looking bright for Salman this Diwali.

Our reporter tried to reach out to the actor for his comment on the court case and if he’d be coming out with ‘Being Human judicial system’. But the actor refused to comment.",Salman to launch 'Being Human Soft Drink' after being dropped by Thums Up as brand ambassador,1728,1.50462963
3460,0,"New Delhi. After hearing Sheila Dixit say that her daughter feels unsafe in Delhi during her interview with NDTV, Delhi police has sprung into action. They have decided to set up a special force to provide security to Sheila Dixit’s daughter.

The special task force named SDPG (Sheila’s Daughter Protection Group), not to be confused with the other SDPG (Sonia’s Damaad Protection Group) will consist of the best officers of Delhi Police and will provide 24 X 7 protection to Latika Dixit Syed, Sheila Ji’s daughter. The task force comprising of 1,000 policemen will accompany Latika Dixit Syed wherever she goes.

Sheila Dixit refused to comment over the development as she talks only to a few media houses

Speaking to Faking News, a Delhi police official said, “It is a matter of great shame for us that we can’t even make the daughter of the Chief Minister feel secure. We wish Sheila Ji had told us this in private instead of embarrassing us on national TV. Now, we have taken a pledge that we won’t rest till we ensure safety and security for Latika ji.”

“Initially we thought about hiring Salman Khan as her bodyguard but he said he doesn’t have any free time as he is busy shooting films and preparing for court appearances so he can not commit to this assignment. That is when we decided to form a special task force from our own staff. List of officers hasn’t been finalized yet as we need to find 1,000 policemen who can live without hafta as we don’t expect to get any money from the Dixits. The 1,000 crore rupees earmarked under Nirbhaya fund isn’t enough for everyone to make money. Wish FM had allocated 1 Lakh crores for women safety,” he added.

When we asked the official whether devoting such a large number of officers to protect one person will lead to an even more insecure environment for women in Delhi due to the lack of police force for general public, he answered, “Delhi girls are brave-hearts and women of courage, why do they need protection? We need to protect the meek, not the courageous. Even in case something happens to them, their relatives get money, government jobs and flats in Delhi, I think they are better off unprotected.”

Meanwhile, a little surprisingly, some Delhi citizens we interviewed welcomed this move, a Delhi University student Sonia said, “Why just 1000, can’t they send every cop and his friend to protect Sheila ji and her family? At least some goons will be off the roads then and we will feel safer.”",1000 cops to guard Sheila Dixit's daughter so that she doesn't feel unsafe,2464,1.826298701
3461,1,"cricket

Updated: Mar 08, 2020 17:43 IST

Harmanpreet Kaur said that Shafali Verma struggled to bounce back after dropping Alyssa Healy but refused to blame the teenager for defeat in the ICC Women’s T20 World Cup final.

India, playing in their first Women’s T20 World Cup Final, had no answer to Alyssa Healy (75) and Beth Mooney (78 not out) before folding to 99 all out at the hands of seamer Megan Schutt and spinner Jess Jonassen.

Shafali, who ends with the highest strike rate of any batter to face more than 50 balls at the event, dropped Healy on nine in the first over and only made two in the reply.

But this setback will only serve as a learning experience in the eyes of the India captain.

READ: India falter in final, Australia register 85-run win to clinch 5th T20 WC

“She’s only 16, she’s playing her first World Cup. She did really, really well and performed for us,” said Kaur. “For a 16-year-old kid, it’s difficult to keep thinking positively and stay in the game.

“It’s a learning lesson for her but it could happen to anyone. We can’t blame her because there were others also in her position.

“We gave chances to batters in great form and it’s difficult for bowlers to come back when that happens.

“We weren’t feeling under pressure but unfortunately we were unable to create those chances.

“It’s a lesson for all of us, we have to be at 100 per cent when we’re fielding because that’s the most important part of cricket.”

India came into the tournament with one of its youngest squads, and became the first team to field more than one teenager in the tournament’s Final.

It’s a youthful energy that bodes well for the future for Kaur’s side, with plenty of new faces since their ICC Women’s Cricket World Cup 2017 defeat to England.

On that occasion, just nine runs separated India from the title - with the lack of clinical cricket this time around making defeat slightly easier to swallow for the skipper.

READ: Rohit rested, Hardik,Shikhar return as IND announce ODI squad for SA series

“I guess 2017 was more disappointing, because that was so close,” she added. “We didn’t play the cricket we expected of ourselves this time.

“As our team is quite young, we did really well in the league games. We reached the semis and the Final this year. If we keep working and improving, maybe in the future we can win.

“There was still excitement. It was a great day, we definitely enjoyed it. Winning and losing is part of the game, one team has to do both. At the end of the day, it was a great moment for us.

“We didn’t field well, we need to learn from today’s performance. When you are playing a great level of cricket, you cannot drop the chances and we were not up to the mark.

“We will take this seriously and when we come to play next time, we will be one of the best fielding sides.”",‘She’s only 16’: Harmanpreet Kaur backs Shafali Verma after Women’s T20 World Cup loss,2826,2.300070771
3462,1,"india

Updated: Mar 12, 2020 20:50 IST

The Delhi Police on Thursday arrested the president of Popular Front of India (PFI) and the organisation’s secretary for allegedly funding the Delhi riots and for conspiracy. Mohammad Iliyas and Parvez Ahmed were arrested by the special cell of Delhi Police, an official said.

Ahmed is the Delhi president of PFI, while Iliyas is secretary of the organisation.

The action came a day after Home Minister Amit Shah said in Parliament that two people have been identified for funding the riots in Northeast Delhi. More than 50 people were killed and over 200 injured in last month’s violence.

Iliyas is a resident of Shiv Vihar, also contested in the 2020 Delhi Assembly polls from Karawal Nagar on a ticket from Social Democratic Party of India (SDPI).

Besides the Special Cell, the Enforcement Directorate (ED) is also probing the alleged funding of the anti-CAA protest across the country by the PFI. The ED has registered a case against PFI and suspended AAP councillor Tahir Hussain, arrested after an FIR was registered against him for the murder of Intelligence Bureau staffer Ankit Sharma, under the Prevention of Money Laundering Act.

Hussain’s alleged links with the PFI are also being investigated.

Another PFI member Mohd Danish was earlier arrested in connection with Delhi violence. According to news agency ANI, Danish has told the police that PFI was “deeply involved” in protests against the Citizenship (Amendment) Act or CAA.

Danish has been working with PFI since 2018 and is the general secretary of Trilokpuri area in Delhi.

The Crime Branch of Delhi Police had on Monday arrested Tahir Hussain’s brother Shah Alam. Three other people who had given shelter to Shah Alam have also been arrested. Hussain was sent to seven-day police custody on March 6 in connection with the case. A Delhi court had earlier rejected the anticipatory bail plea of the suspended AAP leader.

In January, the ED said that it identified several bank accounts used for funding over Rs 120 crore for anti-CAA protest across the country.",2 PFI members arrested for Delhi violence; 1 of them had fought Assembly polls,2079,1.875901876
3463,0,"In the biggest blow to AAP’s electoral prospects, Delhi CM Sheila Dikshit said she is not averse to a post poll tie up with the fledgling anti-corruption party to ‘keep communal forces at bay’, thereby sowing seeds of panic in the AAP camp. Even Yogendra Yadav’s latest internal survey indicating a thumping win for AAP did little to lift Kejriwal’s mood in the wake of Sheila’s overtures. The statement has strengthened the perception that voting for AAP is an indirect vote for the Congress and sullied AAP’s chances at the hustings.

As soon as Dikshit’s statement was reported by the press, a worried Kejriwal attempted damage control, dubbing Congress a B-team of the BJP and alleging that Sheila may have made those insidious remarks at the behest of BJP leaders. “Yaar, please come out with more doctored CDs, rake up charges such as having multiple Voter Id cards or unpaid traffic violation fines, but please don’t hint that AAP may end up in bed with Congress after the elections,” was Kejriwal’s plaintive appeal.

He also assured his base that he will not use that dreaded phrase ‘keeping communal forces at bay’ and end up allying with the Congress in the event of a hung assembly. The Magsasay award winner however conceded that it would really suck if Congress came back to power because of AAP cutting into the anti-incumbency vote. “Yeah, that’s a really depressing scenario. That’s why people should either completely switch to the BJP or completely to AAP,” he noted.

Both BJP and Congress, however, denied that they are working in tandem to hurt AAP. Jointly addressing the press, Dr. Harshavardhan and Sheila said that if they really wanted to hurt the credibility of AAP, they would have got Sharad Pawar to endorse Arvind Kejriwal. Sheila reiterated that the intent behind her statement for a post poll alliance is genuine and that she is really keen to work with Kejriwal after the elections.",Kejriwal says conspiracy to malign AAP after Sheila says not averse to post poll tie up,1917,1.564945227
3464,1,"Tiger Shroff, who recently turned a year older on Monday has been busy with the promotions of his upcoming film ' Baaghi 3 '. While the trailer left everyone on the edge of their seats as the talented actor flaunted some unimaginable action stunts, the film which is slated to release this week has a good buzz around it.But did you know that Tiger had teamed up with three action directors for 'Baaghi 3'? Yes, you heard it correct, as per the latest report making rounds on the internet, the high octane action sequences in 'Baaghi 3' have been choreographed by renowned action directors: Ramu Chella Lakshman Chella and Kecha Khampadkee With Tiger all set to raise the action bar to the next level, fans have been eagerly waiting for the film to release. The charismatic actor seems to be a one-man army in this action-packed entertainer will be seen going up against an entire army in 'Baaghi 3'.The film which is helmed by Ahmed Khan also stars Shraddha Kapoor Riteish Deshmukh and Ankita Lokhande. Not only them but Disha Patani has also added her touch by flaunting her mesmerising moves in 'Do You Love Me'. 'Baaghi 3' is all set to release on 6th March 2020.",Did you know that Tiger Shroff teamed up with THREE action directors for 'Baaghi 3'? Read details,1167,2.485004284
3465,0,"The road to Olympics just got tougher for Mary Kom. The world champion will now have to fight DDCA officials for a spot in Olympic qualifiers to be held next year.

Post her much hyped trial bout against Nikhat Zareen which Mary won convincingly, there were no doubts that the country would be sending the best for the qualifiers.

But after today’s DDCA meeting, sports ministry wanted to be sure and test Mary’s skills against office bearers of Delhi Cricket Authority.

Perform and take my spot. Who is stopping you,” Mary said after her match with Nikhat.

And it seems the DDCA officials are going to give her one tough competition. “Though we believe Mary is the best and has the maximum chance of getting the country a gold medal, we want to really put her to test and that she gets to fight with the best opponent,” remarked an official from the Sports Ministry.

“We got see some professional level boxing skills at the DDCA meeting today. And if Mary is dreaming of an Olympic berth, she needs to get through this contest,” he added.

The match will be held later this week. Mary Kom was not available for comment but her manager, while speaking to our reporter, did admit that the champion boxer did admit that it wouldn’t be a cakewalk for her.",Mary Kom to fight DDCA officials for a spot in Olympic qualifiers next year,1256,1.671974522
3466,0,"Recently retired Indian cricketing legend Virender Sehwag amused one and all by humming Bollywood songs while batting for the Sachin Blasters in the Cricket All Stars league. In doing so, the triple centurion has also managed to inspire veteran journalist Rajdeep Sardesai to do the same in the middle of his TV debates.

Rajdeep, who takes to Twitter every night to post classic Hindi songs with a “song for the night” tweet, extended his habit to TV too, thanks to Sehwag.

“I have, so far, tried many ways to trounce Arnab, but in vain. Be it the sense over sensationalism, news over noise ads when I was at CNN-IBN or our election coverage at India Today, I just haven’t been able to beat him. I’m not talking in the literal sense, by the way. Literally speaking, I can effortlessly beat anyone up, people on the streets of New York can vouch for that,” Rajdeep told The UnReal Times.

“So yes, while I was still scratching my head for ideas, I happened to see a carefree Viru humming songs while blasting bowlers left and right on Cricket All Stars. That was my moment of reckoning – I remembered that while most people hate everything about me on Twitter, my choice of gnight songs is something no one hates. So I decided to do a Viru and when Sambit Patra and Sanjay Jha had a go at each other in yesterday’s debate, I started humming Dekho Dekho yeh hai jalwa. The feedback I got after the show was mind-blowing. Even the Modi bhakts and trolls told me they loved my humming and wanted me to do more of those. For the first time, I feel confident of defeating Arnab. Melody over madness, folks!” the India Today anchor added.

At an interview recorded today, with former Prime Minister Manmohan Singh, Rajdeep mentioned that he began to hum So Jaa Rajkumari when Dr.Singh was speaking. At a news report of PM Modi’s trip to Turkey, Rajdeep added that he sang Hawa Hawai.

Arnab, however, added that he was unfazed by Rajdeep’s latest tactic. “This is the age of rap, dubstep etc. Basically, its the age of anything but melody. If at all it gets to a stage where my viewership takes a jolt, I can always scream out some metallica and iron maiden songs and head bang. You will never defeat the nation, Mr.Sardesai!” the Times Now editor-in-chief thundered.","Inspired by Sehwag, Rajdeep Sardesai hums his Gnight songs during TV debates",2262,2.519893899
3467,0,NAN,NAN,3,0
3468,0,"

As the rather public spat between two Congress stalwarts – Chidambaram and Pranab Mukherjee – snowballed into a crisis for the UPA government, Soniaji stepped in, as she often does, to bring closure to the issue.

Hours before Chidambaram and Pranabda declared to the media that the ‘issue was officially closed’, Chidambaram and Pranab Mukherjee are seen sitting in Sonia Gandhi’s room, looking rather agitated, even as a patient Sonia Gandhi attempts to calm them down.

Chidambaram (agitatedly): Soniaji, ask him why did he write that letter saying nasty things about me!

Pranab (indignantly): Soniaji, ashk him why did he bog my offish!

Chidambaram: Soniaji, this is not fair. I wrote “I won’t bug Pranabda’s office” 1000 times like you asked me to. The matter was closed then. He cannot carry a grudge and take revenge like this.

Pranab (throws up his hands): Beeg deal. I will olso write “I wont write nashty things about Lungi Anna” 1000 times.

Chidambaram (turns to Pranab angrily): Hey, who the hell are you calling Lungi Anna?

Pranab (sneers): You, who elsh, Lungi Anna Lungi Anna Lungi Anna!

The two square off and start slapping each other’s hands like little girls.

Sonia (interrupts): Guys, guys. Come on. If I wanted to play kindergarten teacher, I would rather call Rahul. At least he’s adorable. Behave, guys.

The two stop squabbling and sit down with glum expressions.

Sonia: Okay, look. Both of you are equally important to me, guys. You two are like Sherlock Holmes and Watson. Brave, resourceful and brilliant.

Chidambaram (to Pranab): You see that? She means I, as the Home Minister, am Sherlock Holmes, and you are my sidekick Watson.

Sonia: (just as Pranab turns to her indignantly) Err… thats not quite right. Lets say you are my Batman and Robin.

Pranab (to Chidambaram): You see that? I wear black. So she calls me Batman.

Chidambaram: Thats rubbish. Robin is much shorter. You are Robin, you chintu fellow.

Pranab (frustrated): Soniaji, dish won’t work. You have to choosh charactersh that are equal.

Sonia: Umm. I see your point. Okay, how about this? Manmohanji can be Shrek and you two can be Donkey and Puss-in-boots.

Pranab: Obviously, I am Push-in-bootsh, as lungi doesn’t wear boots. He doesn’t even wear pants! Ha ha ha (laughs uproariously)

Incensed, Chidambaram jumps on Pranabda, and the two start scrapping again.

At that moment Rahul Gandhi comes in, looking quite upset. He flings his blackberry in one direction, his man purse in the other direction and flops onto the sofa with a heavy sigh.

Sonia: What happened, beta?

Rahul (in a whining tone): Mamma, Diggy chacha just sent me an SMS that he is resigning from the post of my mentor. Now who will be my side kick in my padyatras? He is not even picking my calls!

Sonia: Oh… my poor baby. Don’t worry, Mamma will find you a new mentor

Rahul: Yeah. And I want two of them this time. I think it would look better on TV if two bigshots walk slightly behind me on either side during my padyatras… just like in Rajnikant movies.

Sonia (exhaling slowly): Hmm. Let me think.

Sonia slowly lowers her gaze from Rahul to the floor, as she ponders over what Rahul just said. A second later, she tilts her gaze sideways to look at Chidambaram and Pranab. Chidambaram’s and Pranab’s eyes widen, and their faces take on expressions of absolute terror. Panic-striken, they look at each other and then back at Sonia Gandhi.

Chidambaram (hastily): We are good. No issues between us.

Pranab (almost at the same time): Yeah, Chiddu is my best friend.

Sonia: Good. Now shake. (The two ministers immediately shake hands). Hug. (The two ministers immediately hug). Good. You can go.

Chidambaram and Pranabda put their arms around each other’s shoulders, sing Airtel’s ‘Aakhir har ek friend zaroori hota hai’ and walk away from the room. As Rahul Gandhi looks on with a dumb expression wondering what the hell was all that about, Sonia Gandhi lovingly caresses Rahul’s hair and says “Who says you are useless!”",TRANSCRIPT: How did Sonia get Chidambaram and Pranab to make up,4012,4.287138584
3469,0,"It is reliably learnt that BCCI, the governing body of cricket in India, has agreed to completely abide by the ICC backed Decision Review System, which includes use of ball tracking, snickometer and hotspot to eliminate human error in judging appeals. In addition, the world’s richest cricketing body has also agreed to foot the bill for deploying these cutting edge technologies for the first three years during international fixtures.

In return, the BCCI expects the ICC to amend the laws relating to the simplest mode of dismissal of a batsman – that of being ‘clean bowled’. The changes to the law include:

* Any right handed opening batsman with more than 2 triple centuries in Test cricket and 1 double century in ODIs, will not be deemed out clean-bowled, unless the stumps are uprooted. The existing law says that it is enough if the bails are disturbed. Going forward, mere dislodging of bails will not be sufficient. At least one stump has to be uprooted.

* Any batsman, who has scored more than 100 international centuries will not be given out bowled, unless both off-stump and leg stump are uprooted at the same time. In essence, the middle stump and bails are being taken out of the equation. The laws applicable to middle stump will be similar to what happens during a free hit in ODIs. Even if the middle stump is uprooted, batsman can take runs and this will be added to the total. In addition, any bowler, who disturbs the middle stump of the said batsman two times or more during an innings, will be disqualified from bowling in the match again.

The ICC President, Mr. Alan Isaac, said his organization will be more than happy to incorporate these changes requested by the BCCI to reset balance in the game between bat and bowl and make it more of an even contest. He wistfully added that had these laws been amended earlier, many a great batsman would have extended their careers by a few more years, if not decades, and many a batting record, including one pertaining to the highest average in Test cricket that came agonizingly close to breaking the 100 runs/per innings barrier, would have been reset.

Other cricketing boards have also submitted their wish-list of reforms to strengthen the foundations of the gentleman’s game. The Australians want to outlaw LBW decisions against batsman with over 40 Test match hundreds. The Pakistan cricket board wants to do away with the cumbersome practice of displaying a cricketer’s age as it takes the focus away from the game itself.

English Cricket Board officials, on the other hand, are only interested in technology that will help replay text messages sent by players of South African origin.",BCCI agrees to implement UDRS if ICC amends laws pertaining to veteran batsmen getting clean bowled,2668,1.911544228
